loyalty_number,country,province,city,postal code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_date,cancellation_date
675243,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,53409.0,Single,Nova,3303.09,Standard,2016-02-01,
825333,Canada,Quebec,Quebec City,G1B 3L5,Female,Master,114637.0,Single,Nova,3304.76,Standard,2017-12-01,
685208,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,61746.0,Single,Nova,3305.13,Standard,2014-03-01,
638740,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,90298.0,Divorced,Nova,3308.0,Standard,2018-08-01,
485486,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,84695.0,Divorced,Nova,3309.12,Standard,2013-10-01,2013-11-01
787571,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,84695.0,Divorced,Nova,3309.12,Standard,2016-10-01,2017-06-01
339941,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,94568.0,Married,Nova,3309.25,Standard,2014-11-01,
539370,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,94568.0,Married,Nova,3309.25,Standard,2017-04-01,
547213,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,47453.0,Married,Nova,3311.16,Standard,2013-01-01,
722538,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,47453.0,Married,Nova,3311.16,Standard,2016-11-01,
535436,Canada,Quebec,Montreal,H4G 3T4,Female,Doctor,267656.0,Married,Nova,3312.18,Standard,2016-03-01,
885739,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,267656.0,Married,Nova,3312.18,Standard,2015-04-01,
256467,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Nova,3312.25,Standard,2013-11-01,2014-07-01
297379,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,51141.0,Married,Nova,3312.32,Standard,2015-06-01,
921899,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,51141.0,Married,Nova,3312.32,Standard,2013-09-01,
511541,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,61431.0,Married,Nova,3313.01,Standard,2017-08-01,
122685,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,78434.0,Married,Nova,3314.55,Standard,2016-10-01,
401760,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,86160.0,Married,Nova,3317.9,Standard,2016-04-01,
247514,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,82509.0,Single,Nova,3319.62,Standard,2013-07-01,
992028,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,82509.0,Single,Nova,3319.62,Standard,2012-09-01,
782078,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,83429.0,Married,Nova,3323.09,Standard,2018-06-01,
710005,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,81863.0,Married,Nova,3323.86,Standard,2016-07-01,
231992,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,76119.0,Married,Star,19896.42,2018 Promotion,2018-03-01,
838283,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,65526.0,Married,Nova,3330.67,Standard,2013-08-01,
840008,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,19957.79,2018 Promotion,2018-04-01,
344669,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,85833.0,Married,Nova,3331.45,Standard,2018-08-01,
128325,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,166533.0,Married,Nova,3336.22,Standard,2017-10-01,
368073,Canada,Quebec,Montreal,H2Y 4R4,Female,Doctor,166533.0,Married,Nova,3336.22,Standard,2017-03-01,
370979,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,63745.0,Married,Nova,3337.59,Standard,2016-03-01,2016-12-01
146400,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,76256.0,Married,Nova,3337.98,Standard,2017-08-01,
855394,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,60314.0,Single,Nova,3339.3,Standard,2018-01-01,
573964,Canada,Ontario,Toronto,M1R 4K3,Female,College,,Single,Nova,3339.76,Standard,2016-07-01,
369739,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,69249.0,Married,Nova,3339.85,Standard,2015-11-01,
667262,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,3341.68,Standard,2015-02-01,
758656,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Nova,3342.18,Standard,2015-10-01,2017-06-01
286927,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,61758.0,Divorced,Nova,3343.93,Standard,2014-03-01,
552278,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,59082.0,Single,Nova,3347.03,Standard,2016-03-01,
632130,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,59082.0,Single,Nova,3347.03,Standard,2012-08-01,
645635,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,89051.0,Married,Nova,3349.64,Standard,2013-01-01,2015-12-01
789624,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,86620.0,Single,Nova,3350.24,Standard,2013-02-01,
706497,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,100980.0,Married,Nova,3350.69,Standard,2014-03-01,
963487,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,100980.0,Married,Nova,3350.69,Standard,2016-10-01,
343247,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53244.0,Single,Nova,3351.57,Standard,2018-06-01,
657748,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,53244.0,Single,Nova,3351.57,Standard,2016-04-01,
186295,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,72416.0,Married,Nova,3352.94,Standard,2014-06-01,
112733,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,78298.0,Married,Nova,3353.38,Standard,2013-01-01,
781647,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,78298.0,Married,Nova,3353.38,Standard,2013-01-01,
157771,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,66038.0,Married,Nova,3355.53,Standard,2015-12-01,2017-05-01
103860,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,75348.0,Married,Nova,3358.53,Standard,2014-05-01,
245671,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,88478.0,Married,Nova,3358.66,Standard,2014-01-01,2014-09-01
538341,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,88478.0,Married,Nova,3358.66,Standard,2014-07-01,
672255,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,103308.0,Married,Nova,3359.24,Standard,2018-09-01,
991529,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,103308.0,Married,Nova,3359.24,Standard,2012-10-01,
363178,Canada,Quebec,Montreal,H4G 3T4,Female,High School or Below,53586.0,Single,Nova,3359.29,Standard,2016-11-01,2017-07-01
974189,Canada,New Brunswick,Fredericton,E3B 2H2,Male,High School or Below,53586.0,Single,Nova,3359.29,Standard,2012-12-01,
529471,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,86946.0,Married,Nova,3360.27,Standard,2018-05-01,
558511,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,67882.0,Married,Star,20096.89,2018 Promotion,2018-03-01,
874984,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Nova,3362.55,Standard,2015-07-01,
170079,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,College,,Single,Nova,3362.67,Standard,2013-01-01,
405030,Canada,Quebec,Montreal,H3T 8L4,Female,College,,Single,Nova,3362.67,Standard,2012-06-01,
467401,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,90548.0,Married,Nova,3363.0,Standard,2017-12-01,
989528,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Divorced,Nova,3370.07,Standard,2017-05-01,
803656,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Single,Nova,3371.53,Standard,2017-11-01,
495148,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,95341.0,Single,Nova,3371.86,Standard,2015-09-01,
810668,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,82037.0,Married,Star,26200.83,2018 Promotion,2018-02-01,
323660,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,76947.0,Married,Star,37111.66,2018 Promotion,2018-02-01,
286551,Canada,Ontario,London,M5B 3E4,Male,Bachelor,74428.0,Divorced,Nova,3380.71,Standard,2013-01-01,
123908,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Nova,3383.45,Standard,2012-11-01,
289472,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,81116.0,Divorced,Nova,3386.19,Standard,2017-04-01,
532419,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,35424.0,Single,Star,38496.95,2018 Promotion,2018-02-01,
803956,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,College,,Married,Nova,3386.53,Standard,2016-05-01,
608850,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,85521.0,Married,Nova,3387.2,Standard,2015-03-01,
788091,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85521.0,Married,Nova,3387.2,Standard,2013-10-01,
110030,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,48851.0,Married,Nova,3387.78,Standard,2016-08-01,2017-08-01
307136,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,48851.0,Married,Nova,3387.78,Standard,2018-07-01,
277025,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,92957.0,Married,Nova,3394.72,Standard,2017-01-01,2017-09-01
484894,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,92957.0,Married,Nova,3394.72,Standard,2012-05-01,
252476,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Nova,3398.01,Standard,2016-12-01,
512071,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Nova,3398.05,Standard,2013-11-01,
789004,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,62620.0,Divorced,Nova,3401.88,Standard,2015-03-01,
948325,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62620.0,Divorced,Nova,3401.88,Standard,2017-04-01,
210416,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Nova,3402.39,Standard,2013-06-01,
349153,Canada,Ontario,Toronto,P2T 6G3,Female,College,,Single,Nova,3402.39,Standard,2013-07-01,
855351,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,73930.0,Married,Nova,3402.78,Standard,2013-02-01,2013-10-01
328213,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,60050.0,Divorced,Nova,3403.92,Standard,2013-09-01,
554104,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60050.0,Divorced,Nova,3403.92,Standard,2015-06-01,
260622,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,94122.0,Married,Nova,3409.68,Standard,2012-11-01,
692671,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,75564.0,Married,Nova,3410.2,Standard,2012-12-01,
725807,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,75564.0,Married,Nova,3410.2,Standard,2016-09-01,
308991,Canada,Quebec,Montreal,H2T 2J6,Male,High School or Below,56303.0,Married,Nova,3413.62,Standard,2015-08-01,
330365,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,High School or Below,56303.0,Married,Nova,3413.62,Standard,2014-07-01,
873488,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,63025.0,Divorced,Nova,3417.2,Standard,2012-08-01,
126181,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,84929.0,Married,Nova,3417.95,Standard,2014-04-01,2016-07-01
278898,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,61376.0,Married,Nova,3419.11,Standard,2017-03-01,2018-10-01
597209,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Master,75327.0,Married,Nova,3420.66,Standard,2013-11-01,2018-07-01
560104,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,104947.0,Single,Nova,3423.82,Standard,2018-05-01,
941064,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,299662.0,Married,Nova,3423.97,Standard,2013-04-01,
347466,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,74963.0,Single,Nova,3427.15,Standard,2014-01-01,
448654,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,74963.0,Single,Nova,3427.15,Standard,2016-12-01,
423432,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,71669.0,Married,Nova,3430.32,Standard,2016-05-01,
936088,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,54297.0,Married,Star,4198.03,2018 Promotion,2018-02-01,
395168,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Married,Nova,3432.96,Standard,2017-08-01,
464799,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Nova,3432.96,Standard,2017-08-01,
901002,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Divorced,Star,4540.99,2018 Promotion,2018-02-01,
810338,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,78993.0,Married,Nova,3435.25,Standard,2012-07-01,
998192,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,72026.0,Single,Aurora,4997.78,2018 Promotion,2018-04-01,
349001,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,54457.0,Divorced,Nova,3436.13,Standard,2015-04-01,
748649,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,54457.0,Divorced,Nova,3436.13,Standard,2016-03-01,
815248,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,54457.0,Divorced,Nova,3436.13,Standard,2016-09-01,2017-05-01
963814,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,54457.0,Divorced,Nova,3436.13,Standard,2013-11-01,
999498,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,54457.0,Divorced,Nova,3436.13,Standard,2017-02-01,
870857,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,54231.0,Single,Nova,3436.45,Standard,2012-08-01,
640588,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,72819.0,Married,Nova,3438.95,Standard,2017-06-01,
310853,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,103822.0,Married,Nova,3439.09,Standard,2012-07-01,
579710,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,103822.0,Married,Nova,3439.09,Standard,2017-06-01,
426533,Canada,Ontario,Ottawa,K1F 2R2,Male,High School or Below,52132.0,Married,Nova,3443.3,Standard,2017-05-01,
309277,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Nova,3444.17,Standard,2015-01-01,
850092,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Nova,3444.97,Standard,2017-05-01,
611046,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Divorced,Nova,3445.86,Standard,2017-10-01,2018-06-01
921191,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,,Divorced,Nova,3445.86,Standard,2018-08-01,
218277,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,71344.0,Divorced,Nova,3449.49,Standard,2016-05-01,
232703,Canada,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,71344.0,Divorced,Nova,3449.49,Standard,2012-10-01,
559261,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,81726.0,Single,Nova,3450.07,Standard,2017-09-01,2018-05-01
987425,Canada,Ontario,London,M5B 3E4,Male,Bachelor,60626.0,Married,Nova,3450.33,Standard,2014-12-01,
553453,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Divorced,Nova,3451.1,Standard,2014-10-01,
738467,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Divorced,Nova,3451.1,Standard,2013-11-01,
862096,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,65281.0,Married,Nova,3451.25,Standard,2016-05-01,
420738,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,80036.0,Married,Nova,3452.41,Standard,2013-12-01,
106978,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,81959.0,Divorced,Nova,3455.23,Standard,2012-12-01,
985183,Canada,British Columbia,Kelowna,V09 2E9,Male,College,,Married,Nova,3457.15,Standard,2014-12-01,
224740,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,103005.0,Married,Nova,3459.04,Standard,2012-09-01,
440885,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,103005.0,Married,Nova,3459.04,Standard,2016-04-01,
590246,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Married,Nova,3459.23,Standard,2014-01-01,
497030,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Married,Nova,3460.12,Standard,2014-01-01,2014-03-01
519984,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Married,Nova,3460.12,Standard,2016-09-01,
215751,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,100861.0,Married,Nova,3460.67,Standard,2016-02-01,2016-10-01
281777,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,72897.0,Married,Aurora,5638.26,2018 Promotion,2018-04-01,
413815,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,67575.0,Single,Nova,3465.53,Standard,2012-10-01,
499658,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Nova,3467.32,Standard,2016-08-01,
213723,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,55845.0,Married,Nova,3469.84,Standard,2016-05-01,
232203,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,101339.0,Married,Nova,3470.18,Standard,2016-05-01,
663746,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Nova,3472.37,Standard,2018-07-01,2018-12-01
986143,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Nova,3472.37,Standard,2012-06-01,
764302,Canada,Ontario,Toronto,P2T 6G3,Female,College,,Married,Nova,3475.07,Standard,2018-09-01,
124536,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,53814.0,Divorced,Nova,3478.89,Standard,2013-10-01,2014-01-01
161574,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,53814.0,Divorced,Nova,3478.89,Standard,2018-12-01,
494899,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Nova,3479.14,Standard,2013-07-01,
927937,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,,Divorced,Aurora,6466.3,2018 Promotion,2018-04-01,
628669,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,,Single,Nova,3482.04,Standard,2012-04-01,
979639,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,79589.0,Married,Nova,3482.69,Standard,2017-05-01,2018-12-01
220616,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,63359.0,Married,Nova,3483.63,Standard,2016-05-01,
840038,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,63359.0,Married,Nova,3483.63,Standard,2013-09-01,
986288,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,57011.0,Divorced,Nova,3484.14,Standard,2015-03-01,
264053,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,69472.0,Single,Nova,3484.25,Standard,2018-12-01,
265612,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Married,Nova,3489.28,Standard,2013-03-01,2016-11-01
638162,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,98485.0,Divorced,Nova,3490.03,Standard,2012-09-01,
379414,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,69732.0,Married,Aurora,7484.38,2018 Promotion,2018-03-01,
208649,Canada,Ontario,Toronto,P2T 6G3,Female,College,,Single,Nova,3491.74,Standard,2013-10-01,
623861,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Nova,3491.74,Standard,2015-12-01,
481262,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,57518.0,Single,Nova,3494.15,Standard,2016-03-01,2016-10-01
977037,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,57518.0,Single,Nova,3494.15,Standard,2018-05-01,
216269,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,50363.0,Single,Nova,3495.89,Standard,2012-12-01,
817158,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,62429.0,Single,Nova,3498.63,Standard,2014-09-01,
937645,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,62429.0,Single,Nova,3498.63,Standard,2016-05-01,
181082,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,74702.0,Divorced,Nova,3498.77,Standard,2012-04-01,
721225,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,74702.0,Divorced,Nova,3498.77,Standard,2015-10-01,
723978,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,59181.0,Divorced,Nova,3499.14,Standard,2014-12-01,
742493,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,59181.0,Divorced,Nova,3499.14,Standard,2013-11-01,
298232,Canada,Ontario,Toronto,P2T 6G3,Female,Doctor,131880.0,Married,Nova,3499.99,Standard,2017-02-01,
348065,Canada,British Columbia,Vancouver,V6E 3D9,Male,Doctor,131880.0,Married,Nova,3499.99,Standard,2014-03-01,
967017,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,97324.0,Married,Nova,3500.45,Standard,2013-06-01,
119917,Canada,Ontario,Toronto,P1L 8X8,Male,High School or Below,62283.0,Married,Nova,3508.57,Standard,2014-05-01,2015-01-01
347276,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,62283.0,Married,Nova,3508.57,Standard,2013-04-01,2017-02-01
456887,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,62283.0,Married,Nova,3508.57,Standard,2016-07-01,
506372,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,62283.0,Married,Nova,3508.57,Standard,2017-12-01,
506749,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,62283.0,Married,Nova,3508.57,Standard,2015-03-01,2017-02-01
527773,Canada,Saskatchewan,Regina,S1J 3C5,Female,High School or Below,62283.0,Married,Nova,3508.57,Standard,2015-11-01,
605127,Canada,Quebec,Montreal,H2T 9K8,Female,High School or Below,62283.0,Married,Nova,3508.57,Standard,2015-08-01,
728837,Canada,New Brunswick,Moncton,E1A 2A7,Female,High School or Below,62283.0,Married,Nova,3508.57,Standard,2015-01-01,
877251,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,62283.0,Married,Nova,3508.57,Standard,2013-11-01,
939074,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,62283.0,Married,Nova,3508.57,Standard,2013-10-01,2015-05-01
820542,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,49197.0,Married,Nova,3508.91,Standard,2017-05-01,
247247,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Single,Nova,3508.93,Standard,2014-07-01,2017-10-01
276931,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Nova,3508.93,Standard,2015-03-01,2015-11-01
434136,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,69811.0,Single,Nova,3509.97,Standard,2015-08-01,
402697,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,85795.0,Single,Nova,3514.21,Standard,2017-10-01,
781970,Canada,Ontario,Toronto,M2Z 4K1,Female,High School or Below,49868.0,Married,Nova,3515.83,Standard,2017-01-01,
223238,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,69822.0,Single,Nova,3517.39,Standard,2014-07-01,2014-10-01
737474,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,69822.0,Single,Nova,3517.39,Standard,2013-10-01,
540966,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,55109.0,Single,Nova,3520.7,Standard,2015-02-01,
470334,Canada,Quebec,Montreal,H4G 3T4,Female,Doctor,251507.0,Single,Nova,3527.4,Standard,2014-09-01,2018-06-01
247103,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,75443.0,Married,Nova,3527.85,Standard,2012-06-01,
420434,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,75443.0,Married,Nova,3527.85,Standard,2015-06-01,
515579,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,54794.0,Married,Nova,3528.04,Standard,2014-01-01,2017-05-01
523722,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54794.0,Married,Nova,3528.04,Standard,2017-07-01,
617960,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54794.0,Married,Nova,3528.04,Standard,2014-11-01,
911372,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,54794.0,Married,Nova,3528.04,Standard,2013-07-01,
199021,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Single,Nova,3530.01,Standard,2016-11-01,2017-07-01
